iShares Russell 2000 ETF
Fund Holdings as of,"Jan 21, 2026"
Inception Date,"May 22, 2000"
Shares Outstanding,"291,350,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"MNTK","MONTAUK RENEWABLES INC","Utilities","Equity","2,443,810.60","0.00","2,443,810.60","1,586,890.00","1.54","United States","NASDAQ","USD","1.00","USD","-"
"LARK","LANDMARK BANCORP INC","Financials","Equity","2,447,631.00","0.00","2,447,631.00","90,653.00","27.00","United States","NASDAQ","USD","1.00","USD","-"
"PNBK","PATRIOT NATIONAL BANCORP INC","Financials","Equity","2,430,403.80","0.00","2,430,403.80","1,472,972.00","1.65","United States","NASDAQ","USD","1.00","USD","-"
"EHTH","EHEALTH INC","Financials","Equity","2,415,652.44","0.00","2,415,652.44","694,153.00","3.48","United States","NASDAQ","USD","1.00","USD","-"
"WHG","WESTWOOD HOLDINGS GROUP INC","Financials","Equity","2,416,506.48","0.00","2,416,506.48","131,618.00","18.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SUNS","SUNRISE REALTY TRUST INC","Financials","Equity","2,389,029.72","0.00","2,389,029.72","258,553.00","9.24","United States","NASDAQ","USD","1.00","USD","-"
"CLAR","CLARUS CORP","Consumer Discretionary","Equity","2,390,677.20","0.00","2,390,677.20","647,880.00","3.69","United States","NASDAQ","USD","1.00","USD","-"
"FORR","FORRESTER RESEARCH INC","Industrials","Equity","2,378,535.66","0.00","2,378,535.66","294,738.00","8.07","United States","NASDAQ","USD","1.00","USD","-"
"INV","INNVENTURE INC","Financials","Equity","2,374,614.63","0.00","2,374,614.63","643,527.00","3.69","United States","NASDAQ","USD","1.00","USD","-"
"CVRX","CVRX INC","Health Care","Equity","2,376,836.64","0.00","2,376,836.64","393,516.00","6.04","United States","NASDAQ","USD","1.00","USD","-"
"AISP","AIRSHIP AI HOLDINGS INC CLASS A","Information Technology","Equity","2,364,323.34","0.00","2,364,323.34","612,519.00","3.86","United States","NASDAQ","USD","1.00","USD","-"
"LVWR","LIVEWIRE GROUP INC","Consumer Discretionary","Equity","2,330,764.26","0.00","2,330,764.26","903,397.00","2.58","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BARK","BARK INC CLASS A","Consumer Discretionary","Equity","2,329,733.34","0.00","2,329,733.34","2,482,401.00","0.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EML","EASTERN","Industrials","Equity","2,316,022.08","0.00","2,316,022.08","127,429.00","18.18","United States","NASDAQ","USD","1.00","USD","-"
"PDEX","PRO DEX INC","Health Care","Equity","2,321,097.00","0.00","2,321,097.00","56,820.00","40.85","United States","NASDAQ","USD","1.00","USD","-"
"DMRC","DIGIMARC CORP","Information Technology","Equity","2,306,388.60","0.00","2,306,388.60","398,340.00","5.79","United States","NASDAQ","USD","1.00","USD","-"
"IKT","INHIBIKASE THERAPEUTICS INC","Health Care","Equity","2,288,725.25","0.00","2,288,725.25","1,307,843.00","1.75","United States","NASDAQ","USD","1.00","USD","-"
"LUCD","LUCID DIAGNOSTICS INC","Health Care","Equity","2,254,992.97","0.00","2,254,992.97","1,995,569.00","1.13","United States","NASDAQ","USD","1.00","USD","-"
"AOUT","AMERICAN OUTDOOR BRANDS INC","Consumer Discretionary","Equity","2,247,988.40","0.00","2,247,988.40","261,394.00","8.60","United States","NASDAQ","USD","1.00","USD","-"
"AIRO","AIRO GROUP HOLDINGS INC","Industrials","Equity","2,251,036.22","0.00","2,251,036.22","184,966.00","12.17","United States","NASDAQ","USD","1.00","USD","-"
"RCMT","RCM TECHNOLOGIES INC","Industrials","Equity","2,251,737.95","0.00","2,251,737.95","109,043.00","20.65","United States","NASDAQ","USD","1.00","USD","-"
"TCI","TRANSCONTINENTAL REALTY INVESTORS","Real Estate","Equity","2,183,839.95","0.00","2,183,839.95","42,005.00","51.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OM","OUTSET MEDICAL INC","Health Care","Equity","2,168,665.20","0.00","2,168,665.20","417,051.00","5.20","United States","NASDAQ","USD","1.00","USD","-"
"BRCC","BRC INC CLASS A","Consumer Staples","Equity","2,170,810.51","0.00","2,170,810.51","2,182,816.00","0.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HNVR","HANOVER BANCORP INC","Financials","Equity","2,144,595.18","0.00","2,144,595.18","88,932.00","24.11","United States","NASDAQ","USD","1.00","USD","-"
"RPT","RITHM PROPERTY INC TRUST","Financials","Equity","2,125,145.44","0.00","2,125,145.44","128,953.00","16.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FF","FUTUREFUEL CORP","Energy","Equity","2,114,666.40","0.00","2,114,666.40","629,365.00","3.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EXFY","EXPENSIFY INC CLASS A","Information Technology","Equity","2,106,960.20","0.00","2,106,960.20","1,453,076.00","1.45","United States","NASDAQ","USD","1.00","USD","-"
"COSO","COASTALSOUTH BANCSHARES INC","Financials","Equity","2,111,136.00","0.00","2,111,136.00","87,964.00","24.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HFFG","HF FOODS GROUP INC","Consumer Staples","Equity","2,088,721.26","0.00","2,088,721.26","953,754.00","2.19","United States","NASDAQ","USD","1.00","USD","-"
"GYRE","GYRE THERAPEUTICS INC","Health Care","Equity","2,073,514.30","0.00","2,073,514.30","249,821.00","8.30","United States","NASDAQ","USD","1.00","USD","-"
"SNCR","SYNCHRONOSS TECHNOLOGIES INC","Information Technology","Equity","2,070,851.76","0.00","2,070,851.76","237,483.00","8.72","United States","NASDAQ","USD","1.00","USD","-"
"FSP","FRANKLIN STREET PROPERTIES REIT CO","Real Estate","Equity","2,058,863.71","0.00","2,058,863.71","2,256,289.00","0.91","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ARAY","ACCURAY INC","Health Care","Equity","2,039,823.04","0.00","2,039,823.04","2,518,922.00","0.81","United States","NASDAQ","USD","1.00","USD","-"
"GWRS","GLOBAL WATER RESOURCES INC","Utilities","Equity","2,026,491.36","0.00","2,026,491.36","231,864.00","8.74","United States","NASDAQ","USD","1.00","USD","-"
"PMTS","CPI CARD GROUP INC","Information Technology","Equity","2,010,143.10","0.00","2,010,143.10","147,859.00","13.60","United States","NASDAQ","USD","1.00","USD","-"
"CARL","CARLSMED INC","Health Care","Equity","1,973,439.72","0.00","1,973,439.72","149,164.00","13.23","United States","NASDAQ","USD","1.00","USD","-"
"DCGO","DOCGO INC","Health Care","Equity","1,976,813.59","0.00","1,976,813.59","2,321,021.00","0.85","United States","NASDAQ","USD","1.00","USD","-"
"NPWR","NET POWER INC CLASS A","Industrials","Equity","1,970,130.12","0.00","1,970,130.12","760,668.00","2.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RMBI","RICHMOND MUTUAL BANCORPORATION INC","Financials","Equity","1,946,188.62","0.00","1,946,188.62","136,002.00","14.31","United States","NASDAQ","USD","1.00","USD","-"
"CSPI","CSP INC","Information Technology","Equity","1,907,865.84","0.00","1,907,865.84","163,906.00","11.64","United States","NASDAQ","USD","1.00","USD","-"
"DH","DEFINITIVE HEALTHCARE CORP CLASS A","Health Care","Equity","1,911,458.92","0.00","1,911,458.92","803,134.00","2.38","United States","NASDAQ","USD","1.00","USD","-"
"STIM","NEURONETICS INC","Health Care","Equity","1,899,920.66","0.00","1,899,920.66","954,734.00","1.99","United States","NASDAQ","USD","1.00","USD","-"
"ADV","ADVANTAGE SOLUTIONS INC CLASS A","Communication","Equity","1,900,561.87","0.00","1,900,561.87","2,384,944.00","0.80","United States","NASDAQ","USD","1.00","USD","-"
"MAPS","WM TECHNOLOGY INC CLASS A","Information Technology","Equity","1,892,840.08","0.00","1,892,840.08","2,240,843.00","0.84","United States","NASDAQ","USD","1.00","USD","-"
"CPSS","CONSUMER PORTFOLIO SERVICES INC","Financials","Equity","1,894,541.34","0.00","1,894,541.34","224,738.00","8.43","United States","NASDAQ","USD","1.00","USD","-"
"RNAC","CARTESIAN THERAPEUTICS INC","Health Care","Equity","1,897,959.36","0.00","1,897,959.36","248,424.00","7.64","United States","NASDAQ","USD","1.00","USD","-"
"UBFO","UNITED SECURITY BANCSHARES","Financials","Equity","1,857,451.70","0.00","1,857,451.70","174,245.00","10.66","United States","NASDAQ","USD","1.00","USD","-"
"RVSB","RIVERVIEW BANCORP INC","Financials","Equity","1,859,319.56","0.00","1,859,319.56","358,942.00","5.18","United States","NASDAQ","USD","1.00","USD","-"
"FBYD","FALCON S BEYOND GLOBAL INC CLASS A","Industrials","Equity","1,846,585.02","0.00","1,846,585.02","304,717.00","6.06","United States","NASDAQ","USD","1.00","USD","-"
"ELA","ENVELA CORP","Consumer Discretionary","Equity","1,848,218.13","0.00","1,848,218.13","130,801.00","14.13","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"ATOM","ATOMERA INC","Information Technology","Equity","1,851,991.75","0.00","1,851,991.75","755,915.00","2.45","United States","NASDAQ","USD","1.00","USD","-"
"EEX","EMERALD HOLDING INC","Communication","Equity","1,832,999.82","0.00","1,832,999.82","376,386.00","4.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ECBK","ECB BANCORP INC","Financials","Equity","1,813,603.00","0.00","1,813,603.00","104,350.00","17.38","United States","NASDAQ","USD","1.00","USD","-"
"AEYE","AUDIOEYE INC","Information Technology","Equity","1,813,471.10","0.00","1,813,471.10","203,990.00","8.89","United States","NASDAQ","USD","1.00","USD","-"
"SMTI","SANARA MEDTECH INC","Health Care","Equity","1,804,443.83","0.00","1,804,443.83","79,177.00","22.79","United States","NASDAQ","USD","1.00","USD","-"
"AIRJ","AIRJOULE TECHNOLOGIES CORP CLASS A","Industrials","Equity","1,796,911.20","0.00","1,796,911.20","499,142.00","3.60","United States","NASDAQ","USD","1.00","USD","-"
"RXT","RACKSPACE TECHNOLOGY INC","Information Technology","Equity","1,783,325.48","0.00","1,783,325.48","2,119,726.00","0.84","United States","NASDAQ","USD","1.00","USD","-"
"TTEC","TTEC HOLDINGS INC","Industrials","Equity","1,768,143.00","0.00","1,768,143.00","544,044.00","3.25","United States","NASDAQ","USD","1.00","USD","-"
"VIRC","VIRCO MANUFACTURING CORP","Industrials","Equity","1,769,691.42","0.00","1,769,691.42","271,842.00","6.51","United States","NASDAQ","USD","1.00","USD","-"
"MPX","MARINE PRODUCTS CORP","Consumer Discretionary","Equity","1,724,924.50","0.00","1,724,924.50","181,571.00","9.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EPSN","EPSILON ENERGY LTD","Energy","Equity","1,717,646.66","0.00","1,717,646.66","370,982.00","4.63","United States","NASDAQ","USD","1.00","USD","-"
"LAKE","LAKELAND INDUSTRIES INC","Consumer Discretionary","Equity","1,717,946.45","0.00","1,717,946.45","188,165.00","9.13","United States","NASDAQ","USD","1.00","USD","-"
"SSTI","SOUNDTHINKING INC","Information Technology","Equity","1,709,060.40","0.00","1,709,060.40","231,580.00","7.38","United States","NASDAQ","USD","1.00","USD","-"
"LUNG","PULMONX CORP","Health Care","Equity","1,711,302.30","0.00","1,711,302.30","920,055.00","1.86","United States","NASDAQ","USD","1.00","USD","-"
"NRDY","NERDY INC CLASS A","Consumer Discretionary","Equity","1,622,596.56","0.00","1,622,596.56","1,560,189.00","1.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BTMD","BIOTE CORP CLASS A","Health Care","Equity","1,595,850.62","0.00","1,595,850.62","696,878.00","2.29","United States","NASDAQ","USD","1.00","USD","-"
"CBNA","CHAIN BRIDGE BANCORP INC CLASS A","Financials","Equity","1,598,211.24","0.00","1,598,211.24","47,822.00","33.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNRG","PRIMEENERGY RESOURCES CORP","Energy","Equity","1,590,011.00","0.00","1,590,011.00","8,975.00","177.16","United States","NASDAQ","USD","1.00","USD","-"
"WALD","WALDENCAST PLC CLASS A","Consumer Staples","Equity","1,585,085.10","0.00","1,585,085.10","932,403.00","1.70","United States","NASDAQ","USD","1.00","USD","-"
"PAMT","PAMT CORP","Industrials","Equity","1,559,448.25","0.00","1,559,448.25","132,719.00","11.75","United States","NASDAQ","USD","1.00","USD","-"
"ATYR","ATYR PHARMA INC","Health Care","Equity","1,546,190.51","0.00","1,546,190.51","2,179,575.00","0.71","United States","NASDAQ","USD","1.00","USD","-"
"KRRO","KORRO BIO INC","Health Care","Equity","1,537,160.93","0.00","1,537,160.93","162,319.00","9.47","United States","NASDAQ","USD","1.00","USD","-"
"ISPR","ISPIRE TECHNOLOGY INC","Consumer Staples","Equity","1,512,128.22","0.00","1,512,128.22","452,733.00","3.34","United States","NASDAQ","USD","1.00","USD","-"
"SI","SHOULDER INNOVATIONS INC","Health Care","Equity","1,512,633.63","0.00","1,512,633.63","105,117.00","14.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SFBC","SOUND FINANCIAL BANCORP INC","Financials","Equity","1,485,562.08","0.00","1,485,562.08","33,519.00","44.32","United States","NASDAQ","USD","1.00","USD","-"
"UNB","UNION BANKSHARES INC","Financials","Equity","1,455,128.64","0.00","1,455,128.64","59,808.00","24.33","United States","NASDAQ","USD","1.00","USD","-"
"LFVN","LIFEVANTAGE CORP","Consumer Staples","Equity","1,428,465.60","0.00","1,428,465.60","250,608.00","5.70","United States","NASDAQ","USD","1.00","USD","-"
"MYPS","PLAYSTUDIOS INC CLASS A","Communication","Equity","1,328,204.08","0.00","1,328,204.08","2,109,935.00","0.63","United States","NASDAQ","USD","1.00","USD","-"
"INH","INHIBRX INC CVR","Health Care","Equity","1,302,875.04","0.00","1,302,875.04","794,436.00","1.64","United States","NO MARKET (E.G. UNLISTED)","USD","1.00","USD","-"
"AREN","ARENA GROUP HLDGS INC","Communication","Equity","1,276,383.30","0.00","1,276,383.30","311,313.00","4.10","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"AIRS","AIRSCULPT TECHNOLOGIES INC","Health Care","Equity","1,260,700.20","0.00","1,260,700.20","427,356.00","2.95","United States","NASDAQ","USD","1.00","USD","-"
"GAIA","GAIA INC CLASS A","Communication","Equity","1,264,784.76","0.00","1,264,784.76","344,628.00","3.67","United States","NASDAQ","USD","1.00","USD","-"
"NL","NL INDUSTRIES INC","Industrials","Equity","1,252,445.93","0.00","1,252,445.93","199,117.00","6.29","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TUSK","MAMMOTH ENERGY SERVICES INC","Energy","Equity","1,245,099.18","0.00","1,245,099.18","520,962.00","2.39","United States","NASDAQ","USD","1.00","USD","-"
"CLPR","CLIPPER REALTY INC","Real Estate","Equity","1,220,237.55","0.00","1,220,237.55","328,905.00","3.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HQI","HIREQUEST INC","Industrials","Equity","1,223,947.26","0.00","1,223,947.26","107,082.00","11.43","United States","NASDAQ","USD","1.00","USD","-"
"PROP","PRAIRIE OPERATING","Energy","Equity","1,216,207.10","0.00","1,216,207.10","640,109.00","1.90","United States","NASDAQ","USD","1.00","USD","-"
"FTLF","FITLIFE BRANDS INC","Consumer Staples","Equity","1,147,867.27","0.00","1,147,867.27","69,107.00","16.61","United States","NASDAQ","USD","1.00","USD","-"
"SKIL","SKILLSOFT CORP CLASS A","Industrials","Equity","1,124,429.11","0.00","1,124,429.11","127,631.00","8.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AKE","AKERO THERAPEUTICS CVR","Health Care","Equity","1,125,266.35","0.00","1,125,266.35","1,731,179.00","0.65","United States","NASDAQ","USD","1.00","USD","-"
"ACTU","ACTUATE THERAPEUTICS INC","Health Care","Equity","1,101,322.54","0.00","1,101,322.54","187,939.00","5.86","United States","NASDAQ","USD","1.00","USD","-"
"AVBH","AVIDBANK HOLDINGS INC","Financials","Equity","1,079,414.22","0.00","1,079,414.22","39,597.00","27.26","United States","NASDAQ","USD","1.00","USD","-"
"RCEL","AVITA MEDICAL INC","Health Care","Equity","1,070,442.42","0.00","1,070,442.42","275,178.00","3.89","United States","NASDAQ","USD","1.00","USD","-"
"EP","EMPIRE PETROLEUM CORP","Energy","Equity","1,040,311.58","0.00","1,040,311.58","328,174.00","3.17","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"VHI","VALHI INC","Materials","Equity","991,146.24","0.00","991,146.24","68,544.00","14.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SWKH","SWK HOLDINGS CORP","Financials","Equity","993,344.55","0.00","993,344.55","56,795.00","17.49","United States","NASDAQ","USD","1.00","USD","-"
"LFT","LUMENT FINANCE TRUST INC","Financials","Equity","993,747.04","0.00","993,747.04","694,928.00","1.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OPAL","OPAL FUELS INC CLASS A","Energy","Equity","972,021.82","0.00","972,021.82","375,298.00","2.59","United States","NASDAQ","USD","1.00","USD","-"
"CURV","TORRID HOLDINGS INC","Consumer Discretionary","Equity","954,331.17","0.00","954,331.17","775,879.00","1.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SIEB","SIEBERT FINANCIAL CORP","Financials","Equity","934,126.20","0.00","934,126.20","305,270.00","3.06","United States","NASDAQ","USD","1.00","USD","-"
"SBC","SBC MEDICAL GROUP HOLDINGS INC","Health Care","Equity","924,448.80","0.00","924,448.80","210,102.00","4.40","United States","NASDAQ","USD","1.00","USD","-"
"SVCO","SILVACO GROUP INC","Information Technology","Equity","904,189.12","0.00","904,189.12","194,032.00","4.66","United States","NASDAQ","USD","1.00","USD","-"
"COOK","TRAEGER INC","Consumer Discretionary","Equity","888,550.56","0.00","888,550.56","822,732.00","1.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKTW","MARKETWISE INC CLASS A","Financials","Equity","867,390.15","0.00","867,390.15","54,043.00","16.05","United States","NASDAQ","USD","1.00","USD","-"
"TKNO","ALPHA TEKNOVA INC","Health Care","Equity","851,119.71","0.00","851,119.71","258,699.00","3.29","United States","NASDAQ","USD","1.00","USD","-"
"TZOO","TRAVELZOO","Communication","Equity","790,229.70","0.00","790,229.70","135,082.00","5.85","United States","NASDAQ","USD","1.00","USD","-"
"VALU","VALUE LINE INC","Financials","Equity","778,301.50","0.00","778,301.50","20,894.00","37.25","United States","NASDAQ","USD","1.00","USD","-"
"NXXT","NEXTNRG INC","Energy","Equity","764,236.11","0.00","764,236.11","688,501.00","1.11","United States","NASDAQ","USD","1.00","USD","-"
"TVRD","TVARDI THERAPEUTICS INC","Health Care","Equity","771,439.20","0.00","771,439.20","164,136.00","4.70","United States","NASDAQ","USD","1.00","USD","-"
"MYO","MYOMO INC","Health Care","Equity","736,305.76","0.00","736,305.76","756,116.00","0.97","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"CIX","COMPX INTERNATIONAL INC CLASS A","Industrials","Equity","702,737.41","0.00","702,737.41","29,891.00","23.51","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"INMB","INMUNE BIO INC","Health Care","Equity","691,309.20","0.00","691,309.20","421,530.00","1.64","United States","NASDAQ","USD","1.00","USD","-"
